01/04/2016 07:59:30 AM	Trend	1451923170
Time	HR	ST1	ST2	ST3	Imped.	P1sys	P1dia	P1mean	PR(P1)	P2sys	P2dia	P2mean	PR(P2)	P3sys	P3dia	P3mean	PR(P3)	P4sys	P4dia	P4mean	PR(P4)	NIBPsys	NIBPdia	NIBPmean	PR(NIBP)	T1	T2	T3	T4	SpO2	PR(SpO2)	SpO2_ir	SVO2p	EtCO2	FiCO2	RR(CO2)	Pamb	FeO2	FiO2	FeN2O	FiN2O	FeAA	FiAA	MAC	RR(Spiro)	Ppeak	PEEP	Pplat	TVinsp	TVexp	Compl	MVexp	C.O.	Tblood	RVEF	PCWP	T1%	TOF%	PTC	HR(ECG)	HRmax	HRmin	SvO2	P5sys	P5dia	P5mean	PR(P5)	P6sys	P6dia	P6mean	PR(P6)	Marker	
08:51:24	114.0	1.4	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.1	-327.68	-327.68	-327.68	100.0	114.0	-327.68	-327.68	5.92	0.0	14.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	134.0	82.0	-327.68	1.2	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	114.0	115.0	114.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:51:34	115.0	1.6	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.1	-327.68	-327.68	-327.68	100.0	116.0	-327.68	-327.68	5.79	0.0	14.0	759.8	33.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	135.0	82.0	-327.68	1.2	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	115.0	116.0	114.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:51:44	115.0	1.5	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.1	-327.68	-327.68	-327.68	100.0	116.0	-327.68	-327.68	5.92	0.0	14.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	135.0	81.0	-327.68	1.2	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	115.0	116.0	115.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:51:54	115.0	1.5	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.1	-327.68	-327.68	-327.68	100.0	115.0	-327.68	-327.68	5.92	0.0	14.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	134.0	81.0	-327.68	1.2	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	115.0	115.0	115.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:52:04	114.0	1.5	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.1	-327.68	-327.68	-327.68	100.0	115.0	-327.68	-327.68	5.92	0.0	14.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	135.0	81.0	-327.68	1.2	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	114.0	115.0	114.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:52:14	114.0	1.7	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.1	-327.68	-327.68	-327.68	100.0	115.0	-327.68	-327.68	5.92	0.0	14.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	135.0	81.0	-327.68	1.2	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	114.0	114.0	114.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:52:24	114.0	1.7	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.1	-327.68	-327.68	-327.68	100.0	114.0	-327.68	-327.68	5.92	0.0	14.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	134.0	79.0	-327.68	1.1	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	114.0	114.0	114.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:52:34	114.0	1.6	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.1	-327.68	-327.68	-327.68	100.0	115.0	-327.68	-327.68	5.92	0.0	14.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	135.0	80.0	-327.68	1.1	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	114.0	114.0	114.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:52:44	114.0	1.5	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.1	-327.68	-327.68	-327.68	100.0	114.0	-327.68	-327.68	5.92	0.0	14.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	135.0	80.0	-327.68	1.1	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	114.0	114.0	114.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:52:54	114.0	1.3	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.1	-327.68	-327.68	-327.68	100.0	114.0	-327.68	-327.68	5.92	0.0	14.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	135.0	82.0	-327.68	1.1	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	114.0	114.0	114.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:53:04	114.0	1.5	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.1	-327.68	-327.68	-327.68	100.0	115.0	-327.68	-327.68	5.92	0.0	14.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	135.0	81.0	-327.68	1.1	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	114.0	114.0	114.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:53:14	114.0	1.7	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.1	-327.68	-327.68	-327.68	100.0	115.0	-327.68	-327.68	5.92	0.0	14.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	135.0	80.0	-327.68	1.1	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	114.0	114.0	114.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:53:24	114.0	1.7	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	114.0	-327.68	-327.68	5.92	0.0	14.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	135.0	81.0	-327.68	1.1	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	114.0	114.0	114.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:53:34	114.0	1.7	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	114.0	-327.68	-327.68	5.92	0.0	14.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	134.0	79.0	-327.68	1.1	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	114.0	114.0	114.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:53:44	113.0	1.6	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	114.0	-327.68	-327.68	5.79	0.13	14.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	99.0	66.0	-327.68	1.2	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	113.0	113.0	113.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:53:54	112.0	1.6	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	113.0	-327.68	-327.68	5.66	0.13	15.0	759.8	33.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	136.0	81.0	-327.68	1.2	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	112.0	113.0	112.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:54:04	113.0	1.8	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	114.0	-327.68	-327.68	5.92	0.0	15.0	759.8	33.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	135.0	80.0	-327.68	1.2	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	113.0	114.0	113.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:54:14	113.0	1.8	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	102.0	64.0	80.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	114.0	-327.68	-327.68	6.05	0.0	15.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	146.0	82.0	-327.68	1.2	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	113.0	114.0	114.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:54:24	113.0	1.8	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	113.0	-327.68	-327.68	5.92	0.0	15.0	759.8	33.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	151.0	79.0	-327.68	1.2	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	113.0	113.0	113.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:54:34	112.0	1.4	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	112.0	-327.68	-327.68	5.92	0.0	15.0	759.8	33.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	138.0	76.0	-327.68	1.2	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	112.0	113.0	112.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:54:44	112.0	1.5	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	112.0	-327.68	-327.68	5.92	0.0	15.0	759.8	33.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	138.0	75.0	-327.68	1.2	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	112.0	112.0	112.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:54:54	112.0	1.9	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	113.0	-327.68	-327.68	5.92	0.0	15.0	759.8	33.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	138.0	74.0	-327.68	1.1	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	112.0	112.0	112.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:55:04	111.0	1.5	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	111.0	-327.68	-327.68	5.92	0.0	14.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	138.0	74.0	-327.68	1.1	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	111.0	111.0	111.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:55:14	111.0	1.6	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	112.0	-327.68	-327.68	5.92	0.0	14.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	138.0	73.0	-327.68	1.1	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	111.0	112.0	111.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:55:24	112.0	1.6	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	114.0	-327.68	-327.68	5.92	0.0	14.0	759.8	33.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	138.0	73.0	-327.68	1.1	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	112.0	113.0	112.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:55:34	112.0	1.3	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	113.0	-327.68	-327.68	5.92	0.0	14.0	759.8	33.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	138.0	72.0	-327.68	1.0	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	112.0	113.0	113.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:55:44	112.0	1.5	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	113.0	-327.68	-327.68	5.92	0.0	14.0	759.8	33.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	139.0	72.0	-327.68	1.0	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	112.0	113.0	112.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:55:54	111.0	1.5	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	113.0	-327.68	-327.68	5.92	0.0	14.0	759.8	33.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	139.0	71.0	-327.68	1.0	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	111.0	113.0	112.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:56:04	106.0	1.5	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	103.0	-327.68	-327.68	5.79	0.0	14.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	35.0	6.0	-327.68	971.0	195.0	-327.68	0.9	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	106.0	107.0	101.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:56:14	109.0	1.4	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	111.0	-327.68	-327.68	6.05	0.0	11.0	759.8	32.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	163.0	108.0	-327.68	1.0	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	109.0	114.0	104.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:56:24	113.0	1.6	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	115.0	-327.68	-327.68	5.66	0.0	11.0	759.8	33.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	163.0	109.0	-327.68	1.0	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	113.0	115.0	114.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:56:34	113.0	1.5	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	113.0	-327.68	-327.68	5.66	0.0	11.0	759.8	33.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	161.0	108.0	-327.68	1.1	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	113.0	115.0	113.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:56:44	111.0	1.5	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	111.0	-327.68	-327.68	5.66	0.0	11.0	759.8	34.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	163.0	108.0	-327.68	1.2	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	111.0	112.0	110.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:56:54	110.0	1.5	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	111.0	-327.68	-327.68	5.66	0.0	11.0	759.8	34.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	162.0	108.0	-327.68	1.3	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	110.0	110.0	110.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:57:04	110.0	1.6	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	111.0	-327.68	-327.68	5.66	0.0	11.0	759.8	34.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	161.0	106.0	-327.68	1.3	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	110.0	111.0	111.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:57:14	110.0	1.6	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	100.0	59.0	79.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	111.0	-327.68	-327.68	5.66	0.0	14.0	759.8	34.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	161.0	107.0	-327.68	1.5	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	110.0	111.0	111.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:57:24	110.0	1.7	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	93.0	62.0	75.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	111.0	-327.68	-327.68	5.53	0.0	14.0	759.8	34.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	161.0	105.0	-327.68	1.5	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	110.0	111.0	111.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
08:57:34	110.0	2.1	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	93.0	62.0	75.0	-32768.0	37.2	-327.68	-327.68	-327.68	100.0	111.0	-327.68	-327.68	5.53	0.0	14.0	759.8	34.0	39.0	0.0	0.0	-327.68	-327.68	0.0	-32768.0	23.0	5.0	-327.68	163.0	106.0	-327.68	1.5	-32.768	-327.68	-327.68	-327.68	-3276.8	-3276.8	31.0	110.0	111.0	110.0	-327.68	-327.68	-327.68	-327.68	-32768.0	-327.68	-327.68	-327.68	-32768.0	1.0	
